Date,Value
2014-10-20,2.873
2014-10-17,2.8817
2014-10-16,2.9017
2014-10-15,2.8772
2014-10-14,2.8809
2014-10-13,2.8822
2014-10-10,2.8836
2014-10-09,2.8836
2014-10-08,2.8992
2014-10-07,2.8657
2014-10-06,2.8588
2014-10-03,2.8755
2014-10-02,2.8749
2014-10-01,2.8842
2014-09-30,2.8779
2014-09-29,2.9047
2014-09-26,2.8736
2014-09-25,2.8684
2014-09-24,2.8672
2014-09-23,2.8791
2014-09-22,2.8774
2014-09-19,2.861
2014-09-18,2.8745
2014-09-17,2.862
2014-09-16,2.8635
2014-09-15,2.8584
2014-09-12,2.8507
2014-09-11,2.844
2014-09-10,2.8505
2014-09-09,2.8371
2014-09-08,2.8032
2014-09-05,2.8072
2014-09-04,2.8047
2014-09-03,2.8427
2014-09-02,2.8511
2014-09-01,2.8367
2014-08-29,2.8506
2014-08-28,2.8549
2014-08-27,2.8425
2014-08-26,2.8615
2014-08-25,2.8758
2014-08-22,2.8966
2014-08-21,2.891
2014-08-20,2.8866
2014-08-19,2.8929
2014-08-18,2.9014
2014-08-15,2.8918
2014-08-14,2.8836
2014-08-13,2.883
2014-08-12,2.8893
2014-08-11,2.8783
2014-08-08,2.892
2014-08-07,2.89
2014-08-06,2.8874
2014-08-05,2.8518
2014-08-04,2.8658
2014-08-01,2.8795
2014-07-31,2.8551
2014-07-30,2.8504
2014-07-29,2.8259
2014-07-28,2.8204
2014-07-25,2.8145
2014-07-24,2.8194
2014-07-23,2.8204
2014-07-22,2.8574
2014-07-21,2.8662
2014-07-18,2.875
2014-07-17,2.876
2014-07-16,2.8711
2014-07-15,2.8878
2014-07-14,2.8881
2014-07-11,2.8856
2014-07-10,2.8997
2014-07-09,2.8927
2014-07-08,2.8902
2014-07-07,2.8967
2014-07-04,2.8939
2014-07-03,2.9102
2014-07-02,2.9053
2014-07-01,2.9066
2014-06-30,2.8969
2014-06-27,2.8944
2014-06-26,2.9
2014-06-25,2.9135
2014-06-24,2.9065
2014-06-23,2.9044
2014-06-20,2.9121
2014-06-19,2.9025
2014-06-18,2.9086
2014-06-17,2.8972
2014-06-16,2.8979
2014-06-13,2.8752
2014-06-12,2.8498
2014-06-11,2.846
2014-06-10,2.8274
2014-06-09,2.8325
2014-06-06,2.8529
2014-06-05,2.8606
2014-06-04,2.8876
2014-06-03,2.8765
2014-06-02,2.8543
2014-05-30,2.8498
2014-05-29,2.85
2014-05-28,2.8616
2014-05-27,2.864
2014-05-26,2.8467
2014-05-23,2.8471
2014-05-22,2.8697
2014-05-21,2.8841
2014-05-20,2.8934
2014-05-19,2.8791
2014-05-16,2.8755
2014-05-15,2.8466
2014-05-14,2.8519
2014-05-13,2.8393
2014-05-12,2.8634
2014-05-09,2.8662
2014-05-08,2.8975
2014-05-07,2.9133
2014-05-06,2.9183
2014-05-05,2.9132
2014-05-02,2.9152
2014-04-30,2.9328
2014-04-29,2.9321
2014-04-28,2.954
2014-04-25,2.9539
2014-04-24,2.945
2014-04-23,2.9739
2014-04-22,2.9568
2014-04-17,2.9552
2014-04-16,2.9588
2014-04-15,2.9369
2014-04-14,2.941
2014-04-11,2.949
2014-04-10,2.9092
2014-04-09,2.9185
2014-04-08,2.8855
2014-04-07,2.9103
2014-04-04,2.929
2014-04-03,2.9493
2014-04-02,2.9286
2014-04-01,2.9659
2014-03-31,2.9693
2014-03-28,3.0138
2014-03-27,3.0055
2014-03-26,3.0445
2014-03-25,3.0751
2014-03-24,3.0829
2014-03-21,3.0862
2014-03-20,3.079
2014-03-19,3.091
2014-03-18,3.0885
2014-03-17,3.0932
2014-03-14,3.104
2014-03-13,3.103
2014-03-12,3.1113
2014-03-11,3.0859
2014-03-10,3.0742
2014-03-07,3.0483
2014-03-06,3.0256
2014-03-05,3.031
2014-03-04,3.052
2014-03-03,3.0576
2014-02-28,3.0555
2014-02-27,3.0364
2014-02-26,3.0461
2014-02-25,3.0369
2014-02-24,2.9945
2014-02-21,3.0097
2014-02-20,3.0292
2014-02-19,3.0102
2014-02-18,2.9933
2014-02-17,2.9858
2014-02-14,2.9962
2014-02-13,3.0167
2014-02-12,2.977
2014-02-11,3.0076
2014-02-10,3.0251
2014-02-07,3.0162
2014-02-06,3.0043
2014-02-05,3.0323
2014-02-04,3.0411
2014-02-03,3.0533
2014-01-31,3.0742
2014-01-30,3.0808
2014-01-29,3.0445
2014-01-28,3.098
2014-01-27,3.165
2014-01-24,3.1888
2014-01-23,3.1056
2014-01-22,3.0634
2014-01-21,3.0459
2014-01-20,3.0379
2014-01-17,3.0142
2014-01-16,2.9991
2014-01-15,2.9858
2014-01-14,2.9979
2014-01-13,2.973
2014-01-10,2.9585
2014-01-09,2.9745
2014-01-08,2.9581
2014-01-07,2.9566
2014-01-06,2.9837
2014-01-03,2.9637
2014-01-02,2.9843
2013-12-31,2.9605
2013-12-30,2.9348
2013-12-27,2.9859
2013-12-24,2.8476
2013-12-23,2.866
2013-12-20,2.8583
2013-12-19,2.8338
2013-12-18,2.8137
2013-12-17,2.8055
2013-12-16,2.797
2013-12-13,2.7992
2013-12-12,2.8073
2013-12-11,2.7999
2013-12-10,2.7902
2013-12-09,2.7864
2013-12-06,2.7876
2013-12-05,2.7784
2013-12-04,2.7809
2013-12-03,2.7675
2013-12-02,2.7524
2013-11-29,2.7475
2013-11-28,2.7424
2013-11-27,2.7499
2013-11-26,2.728
2013-11-25,2.703
2013-11-22,2.7251
2013-11-21,2.72
2013-11-20,2.7197
2013-11-19,2.7149
2013-11-18,2.7299
2013-11-15,2.7443
2013-11-14,2.75
2013-11-13,2.7528
2013-11-12,2.7516
2013-11-11,2.7286
2013-11-08,2.7178
2013-11-07,2.7102
2013-11-06,2.7428
2013-11-05,2.7332
2013-11-04,2.7273
2013-11-01,2.7252
2013-10-31,2.7167
2013-10-30,2.7358
2013-10-29,2.7388
2013-10-28,2.7373
2013-10-25,2.7367
2013-10-24,2.7316
2013-10-23,2.716
2013-10-22,2.7109
2013-10-21,2.7021
2013-10-18,2.6903
2013-10-17,2.689
2013-10-16,2.6929
2013-10-15,2.6828
2013-10-14,2.6929
2013-10-11,2.6837
2013-10-10,2.68
2013-10-09,2.6857
2013-10-08,2.6939
2013-10-07,2.7087
2013-10-04,2.7152
2013-10-03,2.7241
2013-10-02,2.7275
2013-10-01,2.727
2013-09-30,2.751
2013-09-27,2.7566
2013-09-26,2.721
2013-09-25,2.7087
2013-09-24,2.6961
2013-09-23,2.688
2013-09-20,2.68
2013-09-19,2.6491
2013-09-18,2.6704
2013-09-17,2.6839
2013-09-16,2.6592
2013-09-13,2.6955
2013-09-12,2.6875
2013-09-11,2.669
2013-09-10,2.6766
2013-09-09,2.6955
2013-09-06,2.7031
2013-09-05,2.7421
2013-09-04,2.704
2013-09-03,2.6985
2013-09-02,2.6641
2013-08-30,2.6868
2013-08-29,2.6943
2013-08-28,2.765
2013-08-27,2.7082
2013-08-26,2.6698
2013-08-23,2.664
2013-08-22,2.6463
2013-08-21,2.6185
2013-08-20,2.6091
2013-08-19,2.6055
2013-08-16,2.5844
2013-08-15,2.57
2013-08-14,2.5664
2013-08-13,2.5624
2013-08-12,2.5566
2013-08-09,2.5657
2013-08-08,2.5708
2013-08-07,2.5713
2013-08-06,2.562
2013-08-05,2.563
2013-08-02,2.5711
2013-08-01,2.5635
2013-07-31,2.5623
2013-07-30,2.557
2013-07-29,2.5535
2013-07-26,2.5493
2013-07-25,2.5424
2013-07-24,2.5278
2013-07-23,2.5195
2013-07-22,2.5244
2013-07-19,2.5227
2013-07-18,2.5122
2013-07-17,2.5299
2013-07-16,2.5231
2013-07-15,2.5303
2013-07-12,2.5599
2013-07-11,2.5359
2013-07-10,2.4938
2013-07-09,2.4955
2013-07-08,2.5025
2013-07-05,2.511
2013-07-04,2.5343
2013-07-03,2.5264
2013-07-02,2.5062
2013-07-01,2.5099
2013-06-28,2.521
2013-06-27,2.507
2013-06-26,2.5208
2013-06-25,2.5315
2013-06-24,2.5445
2013-06-21,2.5515
2013-06-20,2.5324
2013-06-19,2.5238
2013-06-18,2.5167
2013-06-17,2.4906
2013-06-14,2.4674
2013-06-13,2.4897
2013-06-12,2.4906
2013-06-11,2.5172
2013-06-10,2.5053
2013-06-07,2.498
2013-06-06,2.4773
2013-06-05,2.4592
2013-06-04,2.4518
2013-06-03,2.4605
2013-05-31,2.4456
2013-05-30,2.4274
2013-05-29,2.4129
2013-05-28,2.3912
2013-05-27,2.3871
2013-05-24,2.3913
2013-05-23,2.3872
2013-05-22,2.3791
2013-05-21,2.3788
2013-05-20,2.3736
2013-05-17,2.3646
2013-05-16,2.3591
2013-05-15,2.3464
2013-05-14,2.3506
2013-05-13,2.345
2013-05-10,2.3403
2013-05-09,2.3583
2013-05-08,2.357
2013-05-07,2.3594
2013-05-06,2.3543
2013-05-03,2.3543
2013-05-02,2.3633
2013-04-30,2.352
2013-04-29,2.3521
2013-04-26,2.342
2013-04-25,2.354
2013-04-24,2.3476
2013-04-23,2.3478
2013-04-22,2.3515
2013-04-19,2.3568
2013-04-18,2.3422
2013-04-17,2.3549
2013-04-16,2.3524
2013-04-15,2.3414
2013-04-12,2.3353
2013-04-11,2.3464
2013-04-10,2.337
2013-04-09,2.3248
2013-04-08,2.3292
2013-04-05,2.3294
2013-04-04,2.3176
2013-04-03,2.3205
2013-04-02,2.317
2013-03-28,2.3212
2013-03-27,2.3271
2013-03-26,2.3386
2013-03-25,2.3528
2013-03-22,2.3558
2013-03-21,2.3425
2013-03-20,2.356
2013-03-19,2.3509
2013-03-18,2.3466
2013-03-15,2.3666
2013-03-14,2.3456
2013-03-13,2.351
2013-03-12,2.3517
2013-03-11,2.3438
2013-03-08,2.349
2013-03-07,2.3407
2013-03-06,2.3365
2013-03-05,2.3391
2013-03-04,2.3444
2013-03-01,2.3457
2013-02-28,2.358
2013-02-27,2.364
2013-02-26,2.3637
2013-02-25,2.3879
2013-02-22,2.3639
2013-02-21,2.3656
2013-02-20,2.3792
2013-02-19,2.372
2013-02-18,2.3587
2013-02-15,2.3572
2013-02-14,2.3605
2013-02-13,2.3788
2013-02-12,2.3859
2013-02-11,2.3744
2013-02-08,2.3707
2013-02-07,2.394
2013-02-06,2.3858
2013-02-05,2.3837
2013-02-04,2.379
2013-02-01,2.3936
2013-01-31,2.3876
2013-01-30,2.3959
2013-01-29,2.3805
2013-01-28,2.3734
2013-01-25,2.3787
2013-01-24,2.3661
2013-01-23,2.3591
2013-01-22,2.3593
2013-01-21,2.35
2013-01-18,2.346
2013-01-17,2.3499
2013-01-16,2.35
2013-01-15,2.3623
2013-01-14,2.3622
2013-01-11,2.3489
2013-01-10,2.3275
2013-01-09,2.3212
2013-01-08,2.3281
2013-01-07,2.3239
2013-01-04,2.3287
2013-01-03,2.3354
2013-01-02,2.3594
2012-12-31,2.3551
2012-12-28,2.3584
2012-12-27,2.3757
2012-12-24,2.3769
2012-12-21,2.3709
2012-12-20,2.367
2012-12-19,2.3682
2012-12-18,2.3476
2012-12-17,2.3472
2012-12-14,2.3306
2012-12-13,2.328
2012-12-12,2.3198
2012-12-11,2.3173
2012-12-10,2.3167
2012-12-07,2.3118
2012-12-06,2.3388
2012-12-05,2.335
2012-12-04,2.3367
2012-12-03,2.3329
2012-11-30,2.3213
2012-11-29,2.3241
2012-11-28,2.3101
2012-11-27,2.324
2012-11-26,2.327
2012-11-23,2.3201
2012-11-22,2.3194
2012-11-21,2.3097
2012-11-20,2.3016
2012-11-19,2.3007
2012-11-16,2.2944
2012-11-15,2.2982
2012-11-14,2.2965
2012-11-13,2.2885
2012-11-12,2.29
2012-11-09,2.276
2012-11-08,2.273
2012-11-07,2.2713
2012-11-06,2.2741
2012-11-05,2.2793
2012-11-02,2.2975
2012-11-01,2.3251
2012-10-31,2.3312
2012-10-30,2.3307
2012-10-29,2.3237
2012-10-26,2.3288
2012-10-25,2.3369
2012-10-24,2.3365
2012-10-23,2.3437
2012-10-22,2.3449
2012-10-19,2.3445
2012-10-18,2.357
2012-10-17,2.3629
2012-10-16,2.3585
2012-10-15,2.3463
2012-10-12,2.3437
2012-10-11,2.3407
2012-10-10,2.3375
2012-10-09,2.349
2012-10-08,2.3494
2012-10-05,2.3375
2012-10-04,2.3386
2012-10-03,2.3127
2012-10-02,2.317
2012-10-01,2.3117
2012-09-28,2.3203
2012-09-27,2.3038
2012-09-26,2.3053
2012-09-25,2.3194
2012-09-24,2.3259
2012-09-21,2.3314
2012-09-20,2.3335
2012-09-19,2.3323
2012-09-18,2.3486
2012-09-17,2.3542
2012-09-14,2.3501
2012-09-13,2.3386
2012-09-12,2.3284
2012-09-11,2.3065
2012-09-10,2.3025
2012-09-07,2.2918
2012-09-06,2.2951
2012-09-05,2.2905
2012-09-04,2.2881
2012-09-03,2.2878
2012-08-31,2.2921
2012-08-30,2.2921
2012-08-29,2.2768
2012-08-28,2.2595
2012-08-27,2.2555
2012-08-24,2.2508
2012-08-23,2.252
2012-08-22,2.236
2012-08-21,2.2334
2012-08-20,2.2161
2012-08-17,2.2247
2012-08-16,2.2088
2012-08-15,2.2137
2012-08-14,2.2147
2012-08-13,2.2099
2012-08-10,2.1942
2012-08-09,2.1959
2012-08-08,2.2094
2012-08-07,2.2142
2012-08-06,2.2035
2012-08-03,2.1897
2012-08-02,2.2147
2012-08-01,2.2112
2012-07-31,2.199
2012-07-30,2.211
2012-07-27,2.2386
2012-07-26,2.2317
2012-07-25,2.214
2012-07-24,2.2105
2012-07-23,2.2043
2012-07-20,2.2075
2012-07-19,2.2129
2012-07-18,2.2131
2012-07-17,2.2253
2012-07-16,2.2115
2012-07-13,2.2165
2012-07-12,2.2141
2012-07-11,2.2191
2012-07-10,2.2353
2012-07-09,2.2441
2012-07-06,2.2527
2012-07-05,2.2467
2012-07-04,2.2677
2012-07-03,2.266
2012-07-02,2.2775
2012-06-29,2.2834
2012-06-28,2.2691
2012-06-27,2.2587
2012-06-26,2.2683
2012-06-25,2.2703
2012-06-22,2.2661
2012-06-21,2.2735
2012-06-20,2.2797
2012-06-19,2.2756
2012-06-18,2.2883
2012-06-15,2.291
2012-06-14,2.289
2012-06-13,2.287
2012-06-12,2.286
2012-06-11,2.2827
2012-06-08,2.2848
2012-06-07,2.2964
2012-06-06,2.2996
2012-06-05,2.3002
2012-06-04,2.3024
2012-06-01,2.3048
2012-05-31,2.296
2012-05-30,2.293
2012-05-29,2.3008
2012-05-28,2.3074
2012-05-25,2.3106
2012-05-24,2.318
2012-05-23,2.3409
2012-05-22,2.3314
2012-05-21,2.3371
2012-05-18,2.327
2012-05-17,2.3199
2012-05-16,2.318
2012-05-15,2.321
2012-05-14,2.325
2012-05-11,2.3135
2012-05-10,2.3135
2012-05-09,2.3236
2012-05-08,2.2994
2012-05-07,2.3
2012-05-04,2.3053
2012-05-03,2.3125
2012-05-02,2.3134
2012-04-30,2.3234
2012-04-27,2.328
2012-04-26,2.3359
2012-04-25,2.3417
2012-04-24,2.351
2012-04-23,2.357
2012-04-20,2.362
2012-04-19,2.3444
2012-04-18,2.3456
2012-04-17,2.3515
2012-04-16,2.3453
2012-04-13,2.3536
2012-04-12,2.3664
2012-04-11,2.3711
2012-04-10,2.3624
2012-04-05,2.3468
2012-04-04,2.3584
2012-04-03,2.3677
2012-04-02,2.376
2012-03-30,2.3774
2012-03-29,2.3677
2012-03-28,2.3763
2012-03-27,2.3809
2012-03-26,2.3767
2012-03-23,2.3862
2012-03-22,2.389
2012-03-21,2.3989
2012-03-20,2.4
2012-03-19,2.3801
2012-03-16,2.3583
2012-03-15,2.3555
2012-03-14,2.3459
2012-03-13,2.345
2012-03-12,2.3585
2012-03-09,2.3493
2012-03-08,2.3514
2012-03-07,2.3459
2012-03-06,2.3485
2012-03-05,2.3355
2012-03-02,2.3277
2012-03-01,2.3343
2012-02-29,2.345
2012-02-28,2.358
2012-02-27,2.3697
2012-02-24,2.3639
2012-02-23,2.346
2012-02-22,2.3173
2012-02-21,2.3182
2012-02-20,2.3094
2012-02-17,2.3094
2012-02-16,2.3048
2012-02-15,2.3101
2012-02-14,2.3307
2012-02-13,2.3312
2012-02-10,2.3305
2012-02-09,2.3331
2012-02-08,2.3191
2012-02-07,2.3076
2012-02-06,2.3017
2012-02-03,2.3112
2012-02-02,2.314
2012-02-01,2.3232
2012-01-31,2.333
2012-01-30,2.3478
2012-01-27,2.3389
2012-01-26,2.358
2012-01-25,2.366
2012-01-24,2.3767
2012-01-23,2.369
2012-01-20,2.364
2012-01-19,2.362
2012-01-18,2.361
2012-01-17,2.3523
2012-01-16,2.3482
2012-01-13,2.3642
2012-01-12,2.3545
2012-01-11,2.3671
2012-01-10,2.3921
2012-01-09,2.3844
2012-01-06,2.3955
2012-01-05,2.4185
2012-01-04,2.4275
2012-01-03,2.4505
2012-01-02,2.4376
2011-12-30,2.4432
2011-12-29,2.465
2011-12-28,2.484
2011-12-27,2.4831
2011-12-23,2.4765
2011-12-22,2.465
2011-12-21,2.4594
2011-12-20,2.476
2011-12-19,2.469
2011-12-16,2.452
2011-12-15,2.4455
2011-12-14,2.4467
2011-12-13,2.4641
2011-12-12,2.4687
2011-12-09,2.47
2011-12-08,2.4566
2011-12-07,2.4529
2011-12-06,2.4618
2011-12-05,2.4585
2011-12-02,2.4567
2011-12-01,2.4718
2011-11-30,2.4622
2011-11-29,2.4692
2011-11-28,2.4817
2011-11-25,2.4946
2011-11-24,2.4911
2011-11-23,2.4997
2011-11-22,2.5043
2011-11-21,2.4812
2011-11-18,2.4686
2011-11-17,2.4465
2011-11-16,2.4335
2011-11-15,2.4299
2011-11-14,2.4336
2011-11-11,2.4283
2011-11-10,2.4303
2011-11-09,2.4428
2011-11-08,2.4494
2011-11-07,2.4477
2011-11-04,2.4225
2011-11-03,2.423
2011-11-02,2.4528
2011-11-01,2.4508
2011-10-31,2.4563
2011-10-28,2.4716
2011-10-27,2.4798
2011-10-26,2.4577
2011-10-25,2.4955
2011-10-24,2.5253
2011-10-21,2.5513
2011-10-20,2.5696
2011-10-19,2.5637
2011-10-18,2.5568
2011-10-17,2.5514
2011-10-14,2.5391
2011-10-13,2.5174
2011-10-12,2.5188
2011-10-11,2.5075
2011-10-10,2.4921
2011-10-07,2.4828
2011-10-06,2.4587
2011-10-05,2.498
2011-10-04,2.5056
2011-10-03,2.4885
2011-09-30,2.51
2011-09-29,2.5249
2011-09-28,2.5178
2011-09-27,2.5066
2011-09-26,2.5002
2011-09-23,2.4797
2011-09-22,2.4636
2011-09-21,2.4719
2011-09-20,2.4431
2011-09-19,2.4537
2011-09-16,2.4575
2011-09-15,2.454
2011-09-14,2.4287
2011-09-13,2.428
2011-09-12,2.4485
2011-09-09,2.4563
2011-09-08,2.4815
2011-09-07,2.4647
2011-09-06,2.4955
2011-09-05,2.489
2011-09-02,2.486
2011-09-01,2.4584
2011-08-31,2.4879
2011-08-30,2.5036
2011-08-29,2.5217
2011-08-26,2.5275
2011-08-25,2.5396
2011-08-24,2.5665
2011-08-23,2.5783
2011-08-22,2.577
2011-08-19,2.57
2011-08-18,2.5519
2011-08-17,2.5566
2011-08-16,2.5604
2011-08-15,2.5386
2011-08-12,2.5346
2011-08-11,2.535
2011-08-10,2.5171
2011-08-09,2.5164
2011-08-08,2.4837
2011-08-05,2.4556
2011-08-04,2.4567
2011-08-03,2.4336
2011-08-02,2.4136
2011-08-01,2.4116
2011-07-29,2.3973
2011-07-28,2.3955
2011-07-27,2.4399
2011-07-26,2.4783
2011-07-25,2.4719
2011-07-22,2.418
2011-07-21,2.3793
2011-07-20,2.3575
2011-07-19,2.3517
2011-07-18,2.3468
2011-07-15,2.3344
2011-07-14,2.3376
2011-07-13,2.325
2011-07-12,2.3101
2011-07-11,2.3104
2011-07-08,2.3124
2011-07-07,2.3342
2011-07-06,2.3394
2011-07-05,2.3533
2011-07-04,2.3444
2011-07-01,2.3362
2011-06-30,2.35
2011-06-29,2.3604
2011-06-28,2.3461
2011-06-27,2.3352
2011-06-24,2.3207
2011-06-23,2.3215
2011-06-22,2.3255
2011-06-21,2.309
2011-06-20,2.294
2011-06-17,2.2779
2011-06-16,2.2858
2011-06-15,2.2811
2011-06-14,2.282
2011-06-13,2.2614
2011-06-10,2.2828
2011-06-09,2.3102
2011-06-08,2.3183
2011-06-07,2.3188
2011-06-06,2.3102
2011-06-03,2.2959
2011-06-02,2.2978
2011-06-01,2.2837
2011-05-31,2.2955
2011-05-30,2.2871
2011-05-27,2.2895
2011-05-26,2.2655
2011-05-25,2.2603
2011-05-24,2.2547
2011-05-23,2.2534
2011-05-20,2.261
2011-05-19,2.2438
2011-05-18,2.2534
2011-05-17,2.2484
2011-05-16,2.2477
2011-05-13,2.2592
2011-05-12,2.244
2011-05-11,2.2644
2011-05-10,2.2398
2011-05-09,2.2202
2011-05-06,2.24
2011-05-05,2.2888
2011-05-04,2.2877
2011-05-03,2.2642
2011-05-02,2.2569
2011-04-29,2.258
2011-04-28,2.2487
2011-04-27,2.2329
2011-04-26,2.2289
2011-04-21,2.2102
2011-04-20,2.2056
2011-04-19,2.1936
2011-04-18,2.1788
2011-04-15,2.1932
2011-04-14,2.1947
2011-04-13,2.1921
2011-04-12,2.1938
2011-04-11,2.1855
2011-04-08,2.1646
2011-04-07,2.162
2011-04-06,2.1762
2011-04-05,2.1721
2011-04-04,2.1848
2011-04-01,2.1766
2011-03-31,2.1947
2011-03-30,2.192
2011-03-29,2.1982
2011-03-28,2.1869
2011-03-25,2.1955
2011-03-24,2.193
2011-03-23,2.2022
2011-03-22,2.2311
2011-03-21,2.2398
2011-03-18,2.2303
2011-03-17,2.2182
2011-03-16,2.2126
2011-03-15,2.2034
2011-03-14,2.2024
2011-03-11,2.1861
2011-03-10,2.1823
2011-03-09,2.2069
2011-03-08,2.2152
2011-03-07,2.2473
2011-03-04,2.2303
2011-03-03,2.2243
2011-03-02,2.2353
2011-03-01,2.2214
2011-02-28,2.2122
2011-02-25,2.1975
2011-02-24,2.2132
2011-02-23,2.1878
2011-02-22,2.1824
2011-02-21,2.1609
2011-02-18,2.1509
2011-02-17,2.139
2011-02-16,2.1425
2011-02-15,2.1504
2011-02-14,2.146
2011-02-11,2.1575
2011-02-10,2.177
2011-02-09,2.165
2011-02-08,2.1509
2011-02-07,2.1387
2011-02-04,2.1736
2011-02-03,2.1885
2011-02-02,2.1824
2011-02-01,2.1873
2011-01-31,2.1972
2011-01-28,2.1859
2011-01-27,2.166
2011-01-26,2.1589
2011-01-25,2.1294
2011-01-24,2.1262
2011-01-21,2.1309
2011-01-20,2.1278
2011-01-19,2.0792
2011-01-18,2.0545
2011-01-17,2.0554
2011-01-14,2.073
2011-01-13,2.0455
2011-01-12,2.0377
2011-01-11,2.0465
2011-01-10,2.0524
2011-01-07,2.0344
2011-01-06,2.0251
2011-01-05,2.049
2011-01-04,2.0744
2011-01-03,2.0807
2010-12-31,2.0694
2010-12-30,2.0636
2010-12-29,2.0545
2010-12-28,2.0564
2010-12-27,2.0356
2010-12-24,2.0289
2010-12-23,2.0302
2010-12-22,2.0355
2010-12-21,2.0479
2010-12-20,2.047
2010-12-17,2.0371
2010-12-16,2.0223
2010-12-15,2.0277
2010-12-14,2.0196
2010-12-13,1.997
2010-12-10,1.9847
2010-12-09,1.9883
2010-12-08,1.9735
2010-12-07,1.9714
2010-12-06,1.9722
2010-12-03,1.9813
2010-12-02,1.96
2010-12-01,1.961
2010-11-30,1.9645
2010-11-29,1.9745
2010-11-26,1.9707
2010-11-25,1.966
2010-11-24,1.9755
2010-11-23,1.992
2010-11-22,1.9718
2010-11-19,1.9785
2010-11-18,1.9747
2010-11-17,1.9691
2010-11-16,1.9801
2010-11-15,1.9726
2010-11-12,1.962
2010-11-11,1.954
2010-11-10,1.9488
2010-11-09,1.9623
2010-11-08,1.9621
2010-11-05,1.9674
2010-11-04,1.983
2010-11-03,1.9768
2010-11-02,1.983
2010-11-01,1.9872
2010-10-29,1.9887
2010-10-28,1.9869
2010-10-27,1.9834
2010-10-26,1.9785
2010-10-25,1.9845
2010-10-22,1.9896
2010-10-21,1.9907
2010-10-20,1.9811
2010-10-19,1.9775
2010-10-18,1.9748
2010-10-15,1.9808
2010-10-14,1.9762
2010-10-13,1.9723
2010-10-12,1.9659
2010-10-11,1.968
2010-10-08,1.9782
2010-10-07,1.9823
2010-10-06,1.965
2010-10-05,1.9889
2010-10-04,1.9817
2010-10-01,1.9856
2010-09-30,1.9806
2010-09-29,1.9817
2010-09-28,1.983
2010-09-27,1.9876
2010-09-24,1.99
2010-09-23,1.9861
2010-09-22,1.9849
2010-09-21,1.9595
2010-09-20,1.9562
2010-09-17,1.9606
2010-09-16,1.9549
2010-09-15,1.9398
2010-09-14,1.9294
2010-09-13,1.9164
2010-09-10,1.9164
2010-09-09,1.923
2010-09-08,1.9286
2010-09-07,1.9267
2010-09-06,1.9345
2010-09-03,1.933
2010-09-02,1.9402
2010-09-01,1.9485
2010-08-31,1.9373
2010-08-30,1.9297
2010-08-27,1.9383
2010-08-26,1.9345
2010-08-25,1.9318
2010-08-24,1.9335
2010-08-23,1.9336
2010-08-20,1.9282
2010-08-19,1.9275
2010-08-18,1.9285
2010-08-17,1.9285
2010-08-16,1.9382
2010-08-13,1.9391
2010-08-12,1.9504
2010-08-11,1.9688
2010-08-10,1.9696
2010-08-09,1.9772
2010-08-06,1.9734
2010-08-05,1.9791
2010-08-04,1.9819
2010-08-03,1.9762
2010-08-02,1.96
2010-07-30,1.9703
2010-07-29,1.9768
2010-07-28,1.9646
2010-07-27,1.9701
2010-07-26,1.9652
2010-07-23,1.9577
2010-07-22,1.9591
2010-07-21,1.9586
2010-07-20,1.9802
2010-07-19,1.9944
2010-07-16,1.9907
2010-07-15,1.9695
2010-07-14,1.9612
2010-07-13,1.9564
2010-07-12,1.9582
2010-07-09,1.9628
2010-07-08,1.963
2010-07-07,1.9632
2010-07-06,1.9589
2010-07-05,1.962
2010-07-02,1.9742
2010-07-01,1.9552
2010-06-30,1.94
2010-06-29,1.9303
2010-06-28,1.9403
2010-06-25,1.944
2010-06-24,1.9435
2010-06-23,1.9239
2010-06-22,1.9165
2010-06-21,1.9233
2010-06-18,1.929
2010-06-17,1.9308
2010-06-16,1.9291
2010-06-15,1.9316
2010-06-14,1.9241
2010-06-11,1.915
2010-06-10,1.9224
2010-06-09,1.9184
2010-06-08,1.914
2010-06-07,1.911
2010-06-04,1.9228
2010-06-03,1.9317
2010-06-02,1.9317
2010-06-01,1.9288
2010-05-31,1.936
2010-05-28,1.9299
2010-05-27,1.9255
2010-05-26,1.9406
2010-05-25,1.9464
2010-05-24,1.9488
2010-05-21,1.9836
2010-05-20,1.9625
2010-05-19,1.9418
2010-05-18,1.908
2010-05-17,1.9039
2010-05-14,1.9143
2010-05-13,1.911
2010-05-12,1.9352
2010-05-11,1.9521
2010-05-10,1.969
2010-05-07,1.9923
2010-05-06,1.9566
2010-05-05,1.9606
2010-05-04,1.9704
2010-05-03,1.9749
2010-04-30,1.9757
2010-04-29,1.9673
2010-04-28,1.986
2010-04-27,1.9779
2010-04-26,1.9667
2010-04-23,1.9763
2010-04-22,1.982
2010-04-21,1.9852
2010-04-20,2.0064
2010-04-19,2.0093
2010-04-16,1.9968
2010-04-15,2.004
2010-04-14,2.0162
2010-04-13,2.0217
2010-04-12,2.0198
2010-04-09,1.9969
2010-04-08,2.0008
2010-04-07,2.0039
2010-04-06,2.0243
2010-04-01,2.0481
2010-03-31,2.0512
2010-03-30,2.0583
2010-03-29,2.0641
2010-03-26,2.0521
2010-03-25,2.0545
2010-03-24,2.0611
2010-03-23,2.0863
2010-03-22,2.0884
2010-03-19,2.0776
2010-03-18,2.0815
2010-03-17,2.0821
2010-03-16,2.0944
2010-03-15,2.0922
2010-03-12,2.1018
